Threads/Proc,Dim,Version,RollingMean_CheckSym,RollingMean_MatTranspose,SpeedupSym,SpeedupMatTrans,EfficiencySym,EfficiencyMatTrans
11,64,OMP,0.0003612,3.6199999999999985e-05,0.04928017718715394,0.4696132596685083,0.44800161079230855,4.269211451531894
12,64,OMP,0.0003992000000000001,3.6200000000000006e-05,0.04458917835671342,0.46961325966850803,0.3715764863059452,3.9134438305709
13,64,OMP,0.0004440000000000001,3.9399999999999995e-05,0.04009009009009008,0.43147208121827396,0.30838530838530837,3.319016009371338
14,64,OMP,0.0003946,3.64e-05,0.045108971109984804,0.4670329670329669,0.32220693649989146,3.335949764521192
15,64,OMP,0.0004182,3.900000000000001e-05,0.0425633668101387,0.43589743589743557,0.28375577873425795,2.9059829059829037
16,64,OMP,0.00042679999999999986,4.1e-05,0.04170571696344894,0.41463414634146323,0.2606607310215559,2.5914634146341453
17,64,OMP,0.000383,4.14e-05,0.04647519582245432,0.4106280193236714,0.2733835048379666,2.415458937198067
18,64,OMP,0.0005009999999999999,4.6200000000000005e-05,0.03552894211576847,0.3679653679653678,0.19738301175426928,2.044252044252043
19,64,OMP,0.000491,4.14e-05,0.03625254582484726,0.4106280193236714,0.19080287276235397,2.1612001017035336
20,64,OMP,0.0005250000000000001,5.2399999999999986e-05,0.0339047619047619,0.32442748091603046,0.16952380952380952,1.6221374045801522
21,64,OMP,0.0004794000000000001,5.0200000000000014e-05,0.037129745515227366,0.338645418326693,0.17680831197727317,1.6125972301271094
22,64,OMP,0.0004732,5.36e-05,0.03761622992392224,0.3171641791044775,0.17098286329055565,1.4416553595658066
23,64,OMP,0.00041980000000000007,4.9400000000000015e-05,0.042401143401619816,0.3441295546558702,0.18435279739834703,1.4962154550255224
24,64,OMP,0.0005198000000000001,4.84e-05,0.034243939976914196,0.3512396694214875,0.1426830832371425,1.4634986225895312
25,64,OMP,0.0005842000000000001,4.96e-05,0.03046901745977405,0.34274193548387083,0.1218760698390962,1.3709677419354833
26,64,OMP,0.0007786000000000001,5.36e-05,0.022861546365271,0.3171641791044775,0.08792902448181154,1.2198622273249133
27,64,OMP,0.00048099999999999993,5.479999999999999e-05,0.037006237006237015,0.31021897810218974,0.1370601370601371,1.1489591781562583
28,64,OMP,0.0006422000000000001,5.56e-05,0.027717222049205854,0.3057553956834531,0.09899007874716377,1.0919835560123325
29,64,OMP,0.0007564000000000003,5.4599999999999985e-05,0.02353252247488101,0.3113553113553113,0.08114662922372762,1.0736390046734874
30,64,OMP,0.0006846000000000003,6.12e-05,0.026000584282792866,0.2777777777777777,0.08666861427597622,0.9259259259259255
31,64,OMP,0.0007206000000000001,6.24e-05,0.02470163752428532,0.27243589743589736,0.07968270169124296,0.878825475599669
32,64,OMP,0.0006341999999999999,5.520000000000001e-05,0.028066855881425424,0.30797101449275344,0.08770892462945445,0.9624094202898545
33,64,OMP,0.0007212000000000001,6.26e-05,0.024681087077093735,0.2715654952076676,0.0747911729608901,0.8229257430535382
34,64,OMP,0.0006259999999999999,5.460000000000001e-05,0.028434504792332276,0.31135531135531114,0.0836308964480361,0.915750915750915
35,64,OMP,0.0006740000000000001,5.720000000000001e-05,0.026409495548961423,0.297202797202797,0.07545570156846121,0.8491508491508487
36,64,OMP,0.0006957999999999999,7.46e-05,0.025582063811440077,0.22788203753351197,0.07106128836511132,0.633005659815311
37,64,OMP,0.0006797999999999999,5.759999999999999e-05,0.02618417181523978,0.29513888888888884,0.07076803193308048,0.7976726726726726
38,64,OMP,0.0008042,7.439999999999999e-05,0.022133797562795328,0.22849462365591391,0.058246835691566655,0.6013016411997735
39,64,OMP,0.0007934,5.6600000000000014e-05,0.022435089488278298,0.30035335689045917,0.05752587048276486,0.7701368125396388
40,64,OMP,0.0008166,6.64e-05,0.021797697771246634,0.2560240963855421,0.05449424442811659,0.6400602409638553
41,64,OMP,0.0007093999999999999,6.6e-05,0.025091626726811398,0.25757575757575746,0.06119908957758878,0.6282335550628231
42,64,OMP,0.0007619999999999999,6.34e-05,0.023359580052493445,0.26813880126182954,0.05561804774403201,0.6384257172900704
43,64,OMP,0.0008112,6.659999999999999e-05,0.02194280078895464,0.25525525525525516,0.051029769276638694,0.5936168726866399
44,64,OMP,0.0008958000000000002,6.500000000000001e-05,0.019870506809555703,0.2615384615384614,0.045160242748990234,0.594405594405594
45,64,OMP,0.0007938000000000001,6.860000000000001e-05,0.022423784328546234,0.24781341107871704,0.049830631841213856,0.5506964690638156
46,64,OMP,0.0009416,7.759999999999999e-05,0.018903993203058626,0.21907216494845355,0.041095637397953536,0.47624383684446425
47,64,OMP,0.0009956,7.179999999999997e-05,0.0178786661309763,0.23676880222841226,0.03803971517229,0.5037634089966219
48,64,OMP,0.000865,6.52e-05,0.02057803468208093,0.2607361963190183,0.0428709055876686,0.5432004089979547
49,64,OMP,0.0008994000000000002,7.060000000000001e-05,0.01979097175895041,0.24079320113314434,0.040389738283572264,0.4914146961900905
50,64,OMP,0.0008759999999999999,6.92e-05,0.02031963470319635,0.24566473988439297,0.0406392694063927,0.491329479768786
51,64,OMP,0.0010167999999999998,7.099999999999999e-05,0.017505900865460274,0.2394366197183098,0.03432529581462799,0.4694835680751172
52,64,OMP,0.0010756,8.779999999999999e-05,0.01654890293789513,0.19362186788154892,0.03182481334210602,0.37234974592605563
53,64,OMP,0.0010302,7.840000000000001e-05,0.017278198408076106,0.21683673469387743,0.03260037435486058,0.40912591451674984
54,64,OMP,0.0011687999999999998,6.159999999999999e-05,0.015229295003422318,0.27597402597402587,0.02820239815448578,0.5110630110630109
55,64,OMP,0.0010936,7.340000000000001e-05,0.01627651792245794,0.23160762942779278,0.02959366894992353,0.4211047807778051
56,64,OMP,0.0013284,7.06e-05,0.013399578440228849,0.2407932011331444,0.023927818643265802,0.4299878591663293
57,64,OMP,0.0010944000000000001,8.259999999999999e-05,0.016264619883040937,0.2058111380145278,0.028534420847440237,0.36107217195531194
58,64,OMP,0.0013244,7.48e-05,0.013440048323769254,0.22727272727272718,0.02317249710994699,0.39184952978056414
59,64,OMP,0.0011414,7.159999999999999e-05,0.015594883476432453,0.23743016759776528,0.026432005892258394,0.4024240128775683
60,64,OMP,0.0011382,7.2e-05,0.015638727815849587,0.23611111111111102,0.02606454635974931,0.3935185185185184
61,64,OMP,0.0012202,7.7e-05,0.01458777249631208,0.2207792207792207,0.023914381141495213,0.36193314881839456
62,64,OMP,0.0012354,8.060000000000001e-05,0.01440828881333981,0.21091811414392048,0.02323917550538679,0.3401905066837427
63,64,OMP,0.0012008,8.14e-05,0.014823451032644907,0.20884520884520877,0.023529287353404617,0.33150033150033137
64,64,OMP,0.0012882,7.94e-05,0.013817730166123275,0.21410579345088152,0.021590203384567616,0.3345403022670024
65,64,OMP,0.0012118,7.159999999999999e-05,0.01468889255652748,0.23743016759776528,0.02259829624081151,0.3652771809196389
66,64,OMP,0.001167,7.82e-05,0.015252784918594688,0.217391304347826,0.023110280179688924,0.3293807641633727
67,64,OMP,0.0013048,7.760000000000003e-05,0.013641937461679953,0.21907216494845344,0.020361100689074558,0.32697338052007974
68,64,OMP,0.0014624,7.999999999999999e-05,0.012171772428884028,0.21249999999999994,0.01789966533659416,0.31249999999999994
69,64,OMP,0.0014731999999999998,8.539999999999999e-05,0.012082541406462127,0.19906323185011704,0.017510929574582793,0.28849743746393774
70,64,OMP,0.0014018,7.659999999999999e-05,0.012697959766015126,0.22193211488250647,0.01813994252287875,0.31704587840358067
71,64,OMP,0.0012851999999999998,7.500000000000001e-05,0.013849984438219736,0.22666666666666654,0.019507020335520757,0.31924882629107965
72,64,OMP,0.0013955999999999999,7.159999999999999e-05,0.012754370879908286,0.23743016759776528,0.01771440399987262,0.3297641216635629
73,64,OMP,0.001441,8.04e-05,0.012352532963219988,0.21144278606965164,0.016921278031808203,0.28964765215020777
74,64,OMP,0.001475,6.92e-05,0.012067796610169493,0.24566473988439297,0.0163078332569858,0.3319793782221526
75,64,OMP,0.0013675999999999998,8.8e-05,0.013015501608657505,0.19318181818181812,0.017354002144876673,0.2575757575757575
76,64,OMP,0.0014658,8.479999999999999e-05,0.012143539364169738,0.2004716981132075,0.01597834126864439,0.26377855014895724
77,64,OMP,0.0014693999999999998,7.159999999999999e-05,0.012113787940656054,0.23743016759776528,0.01573219213072215,0.30835086701008474
78,64,OMP,0.0015147999999999993,8.62e-05,0.011750726168471093,0.1972157772621809,0.015065033549321915,0.2528407400797191
79,64,OMP,0.0017105999999999998,8.36e-05,0.01040570560037414,0.20334928229665064,0.013171779240979923,0.25740415480588685
80,64,OMP,0.0015616000000000002,9.12e-05,0.011398565573770492,0.18640350877192977,0.014248206967213116,0.23300438596491221
81,64,OMP,0.0016576,8.72e-05,0.01073841698841699,0.1949541284403669,0.013257304923971591,0.24068410918563812
82,64,OMP,0.0015358,7.92e-05,0.011590050787863005,0.21464646464646456,0.014134208277881715,0.2617639812761763
83,64,OMP,0.001553,8.499999999999999e-05,0.011461687057308437,0.19999999999999993,0.013809261514829443,0.2409638554216867
84,64,OMP,0.0016455999999999999,8.240000000000001e-05,0.010816723383568306,0.20631067961165037,0.012877051647105125,0.2456079519186314
85,64,OMP,0.0022542,8.379999999999999e-05,0.007896371218170528,0.20286396181384242,0.009289848491965326,0.23866348448687344
86,64,OMP,0.002094,7.7e-05,0.008500477554918817,0.2207792207792207,0.009884276226649787,0.2567200241618845
87,64,OMP,0.002042,7.900000000000001e-05,0.00871694417238002,0.21518987341772142,0.01001947606020692,0.24734468208933497
88,64,OMP,0.0033772000000000003,8.94e-05,0.005270638398673457,0.1901565995525726,0.005989361816674383,0.21608704494610523
89,64,OMP,0.0020142,7.840000000000001e-05,0.008837255486049054,0.21683673469387743,0.009929500546122532,0.24363678055491847
90,64,OMP,0.0016547999999999999,8.7e-05,0.01075658689871888,0.19540229885057464,0.011951763220798757,0.21711366538952737
91,64,OMP,0.0065202,0.0038372,0.0027299776080488333,0.004430313770457624,0.0029999753934602563,0.004868476670832554
92,64,OMP,0.010066,0.004815399999999999,0.0017683290284124778,0.0035303401586576394,0.001922096770013563,0.0038373262594104778
93,64,OMP,0.0080304,0.001987,0.0022165770073719867,0.008555611474584798,0.0023834161369591256,0.009199582230736341
94,64,OMP,0.0080862,0.004055800000000001,0.0022012811951225546,0.004191528181863008,0.002341788505449526,0.004459072533896817
95,64,OMP,0.0102708,0.009553,0.001733068504887643,0.001779545692452632,0.0018242826367238347,0.001873205992055402
96,64,OMP,0.0090278,0.007621200000000001,0.0019716874543078047,0.0022306198498924044,0.0020538410982372966,0.0023235623436379214
1,64,MPI DT,3.16e-05,1.1599999999999999e-05,0.5632911392405063,1.4655172413793098,56.32911392405063,146.551724137931
2,64,MPI DT,0.0001876,6.14e-05,0.09488272921108742,0.276872964169381,4.744136460554371,13.84364820846905
3,64,MPI DT,0.0003294,6e-05,0.05403764420157864,0.2833333333333332,1.801254806719288,9.44444444444444
4,64,MPI DT,0.0002244,6.54e-05,0.07932263814616757,0.25993883792048916,1.983065953654189,6.498470948012229
5,64,MPI DT,0.0001964,5.98e-05,0.09063136456211814,0.2842809364548494,1.8126272912423629,5.685618729096988
6,64,MPI DT,0.00047119999999999996,6.400000000000001e-05,0.037775891341256376,0.26562499999999983,0.6295981890209396,4.42708333333333
7,64,MPI DT,0.0005024,6.68e-05,0.03542993630573249,0.25449101796407175,0.5061419472247498,3.6355859709153107
8,64,MPI DT,0.0002776,6.74e-05,0.06412103746397695,0.2522255192878337,0.8015129682997119,3.1528189910979214
9,64,MPI DT,0.00035800000000000003,8.340000000000001e-05,0.049720670391061456,0.2038369304556354,0.5524518932340161,2.2648547828403935
10,64,MPI DT,0.0003386,8.66e-05,0.05256940342587124,0.19630484988452646,0.5256940342587124,1.9630484988452646
11,64,MPI DT,0.0006096,0.00011320000000000001,0.029199475065616803,0.1501766784452296,0.2654497733237891,1.3652425313202692
12,64,MPI DT,0.0004655999999999999,9.300000000000001e-05,0.038230240549828196,0.18279569892473108,0.31858533791523497,1.5232974910394257
13,64,MPI DT,0.00032040000000000004,0.00010700000000000001,0.05555555555555556,0.1588785046728971,0.4273504273504274,1.2221423436376702
14,64,MPI DT,0.0007987999999999999,0.0001426,0.022283425137706564,0.11921458625525942,0.15916732241218975,0.8515327589661387
15,64,MPI DT,0.00028199999999999997,0.0001836,0.06312056737588655,0.09259259259259256,0.42080378250591033,0.6172839506172837
16,64,MPI DT,0.0004708000000000001,9.16e-05,0.037807986406117246,0.18558951965065493,0.23629991503823278,1.1599344978165933
17,64,MPI DT,0.00024300000000000002,0.0001222,0.07325102880658436,0.13911620294599014,0.4308884047446139,0.8183306055646479
18,64,MPI DT,0.0005124,0.0002476000000000001,0.03473848555815769,0.06865912762520188,0.1929915864342094,0.3814395979177882
19,64,MPI DT,0.000495,0.00013780000000000002,0.03595959595959596,0.1233671988388969,0.18926103136629452,0.64930104652051
20,64,MPI DT,0.000531,0.000206,0.033521657250470814,0.08252427184466016,0.16760828625235405,0.41262135922330073
21,64,MPI DT,0.0007138000000000001,0.00022519999999999997,0.024936957130848977,0.07548845470692715,0.11874741490880467,0.35946883193774837
22,64,MPI DT,0.0005223999999999999,0.00015900000000000002,0.03407350689127107,0.10691823899371064,0.15487957677850486,0.4859919954259575
23,64,MPI DT,0.000985,0.00026960000000000005,0.01807106598984772,0.06305637982195841,0.07856985212977269,0.27415817313894963
24,64,MPI DT,0.00028700000000000004,0.000324,0.06202090592334495,0.05246913580246911,0.2584204413472706,0.21862139917695464
25,64,MPI DT,0.0009128,0.00025140000000000004,0.019500438212094656,0.06762132060461412,0.07800175284837862,0.2704852824184565
26,64,MPI DT,0.0007824000000000003,0.00032779999999999994,0.022750511247443757,0.051860890787065274,0.08750196633632215,0.19946496456563567
27,64,MPI DT,0.0010198,0.0004216,0.017454402824083157,0.040322580645161275,0.06464593638549317,0.14934289127837508
28,64,MPI DT,0.0005483999999999999,0.0003556,0.03245805981035742,0.047806524184476916,0.11592164217984792,0.17073758637313183
29,64,MPI DT,0.0006432,0.0009756,0.027674129353233833,0.01742517425174251,0.09542803225253046,0.060086807764629345
30,64,MPI DT,0.000755,0.0004278,0.023576158940397354,0.03973819541841981,0.07858719646799117,0.1324606513947327
31,64,MPI DT,0.0004387999999999999,0.0003662,0.040565177757520526,0.04642271982523209,0.13085541212103394,0.1497507091136519
32,64,MPI DT,0.001053,0.0010271999999999998,0.016904083570750243,0.01654984423676012,0.05282526115859451,0.05171826323987537
33,64,MPI DT,0.000903,0.00027319999999999997,0.019712070874861574,0.062225475841874066,0.05973354810564113,0.188562048005679
34,64,MPI DT,0.0006573999999999999,0.0005665999999999999,0.027076361423790697,0.03000352982703847,0.07963635712879617,0.08824567596187785
35,64,MPI DT,0.0005922000000000001,0.00031399999999999993,0.03005741303613644,0.05414012738853502,0.08587832296038983,0.1546860782529572
36,64,MPI DT,0.001298,0.000317,0.01371340523882897,0.05362776025236591,0.03809279233008047,0.14896600070101643
37,64,MPI DT,0.0010284,0.0006843999999999999,0.017308440295604823,0.02483927527761542,0.046779568366499526,0.06713317642598762
38,64,MPI DT,0.000697,0.000924,0.025538020086083215,0.01839826839826839,0.06720531601600846,0.048416495784916816
39,64,MPI DT,0.0014074,0.0006134,0.01264743498649993,0.027714378871861744,0.032429320478204945,0.07106250992785063
40,64,MPI DT,0.0006982000000000001,0.0006870000000000001,0.02549412775708966,0.02474526928675399,0.06373531939272414,0.061863173216884976
41,64,MPI DT,0.0008401999999999999,0.0004516,0.021185432039990484,0.037643932683790945,0.05167178546339143,0.09181446996046572
42,64,MPI DT,0.0009454,0.0010914000000000002,0.018828009308229324,0.015576323987538932,0.044828593591022196,0.037086485684616505
43,64,MPI DT,0.0007939999999999999,0.0007099999999999999,0.02241813602015114,0.02394366197183098,0.05213520004686312,0.05568293481821157
44,64,MPI DT,0.0007589999999999999,0.0005591999999999999,0.023451910408432152,0.0304005722460658,0.053299796382800343,0.06909220965014955
45,64,MPI DT,0.0010152000000000002,0.0010692,0.017533490937746258,0.015899738121960338,0.03896331319499168,0.035332751382134084
46,64,MPI DT,0.0006672000000000001,0.0006492000000000001,0.026678657074340528,0.026186075169439296,0.057997080596392456,0.056926250368346296
47,64,MPI DT,0.0007107999999999999,0.0005034000000000001,0.02504220596510974,0.03377036154151766,0.05328128928746754,0.07185183306705886
48,64,MPI DT,0.000998,0.0005756,0.017835671342685374,0.029534398888116736,0.03715764863059453,0.06152999768357653
49,64,MPI DT,0.0010162,0.0006702000000000001,0.017516236961228105,0.025365562518651134,0.035747422369853274,0.051766454119696194
50,64,MPI DT,0.000711,0.0006612,0.025035161744022507,0.02571082879612824,0.05007032348804502,0.05142165759225648
51,64,MPI DT,0.0012126,0.0006303999999999999,0.014679201715322448,0.026967005076142123,0.02878274846141656,0.05287648054145514
52,64,MPI DT,0.0006376,0.0004448000000000001,0.02791718946047679,0.03821942446043163,0.05368690280860921,0.07349889319313775
53,64,MPI DT,0.0009024,0.002546,0.01972517730496454,0.006677140612725841,0.037217315669744414,0.012598378514577058
54,64,MPI DT,0.0011552,0.0007044000000000001,0.015408587257617729,0.02413401476433843,0.028534420847440237,0.04469261993396006
55,64,MPI DT,0.0009186,0.0006864,0.01937731330285217,0.024766899766899757,0.03523147873245849,0.045030726848908645
56,64,MPI DT,0.0008897999999999998,0.0008060000000000001,0.020004495392222977,0.02109181141439205,0.035722313200398176,0.03766394895427152
57,64,MPI DT,0.0009276,0.0007235999999999999,0.019189305735230706,0.023493642896627965,0.033665448658299485,0.041216917362505205
58,64,MPI DT,0.0011978,0.0006224000000000001,0.014860577725830692,0.027313624678663224,0.02562168573419085,0.0470924563425228
59,64,MPI DT,0.001185,0.0006906000000000001,0.015021097046413504,0.024616275702287853,0.025459486519344925,0.041722501190318395
60,64,MPI DT,0.0008158,0.0007918,0.021819073302279973,0.021470068199040154,0.03636512217046662,0.035783446998400255
61,64,MPI DT,0.0008994000000000002,0.0008232000000000001,0.01979097175895041,0.02065111758989309,0.03244421599827936,0.033854291130972276
62,64,MPI DT,0.001026,0.0013734,0.017348927875243666,0.012378039900975675,0.027982141734263975,0.019964580485444635
63,64,MPI DT,0.0010226,0.0007522000000000001,0.017406610600430278,0.02260037224142514,0.027629540635603612,0.035873606732420855
64,64,MPI DT,0.001221,0.0006816,0.01457821457821458,0.024941314553990603,0.02277846027846028,0.038970803990610314
65,64,MPI DT,0.0014676,0.0008396000000000001,0.012128645407467978,0.02024773701762743,0.018659454473027658,0.031150364642503738
66,64,MPI DT,0.0011374,0.0007396,0.015649727448566908,0.022985397512168732,0.023711708255404407,0.03482635986692232
67,64,MPI DT,0.001165,0.00067,0.015278969957081548,0.025373134328358197,0.022804432771763503,0.037870349743818206
68,64,MPI DT,0.0011386,0.0006797999999999999,0.01563323379588969,0.025007355104442474,0.02299004969983778,0.0367755222124154
69,64,MPI DT,0.0010279999999999998,0.0008968,0.01731517509727627,0.018956289027653873,0.025094456662719228,0.027472882648773733
70,64,MPI DT,0.0011024000000000001,0.0007164000000000001,0.01614658925979681,0.023729759910664422,0.023066556085424014,0.03389965701523489
71,64,MPI DT,0.0014332,0.0008603999999999999,0.012419759977672343,0.019758251975825192,0.017492619686862457,0.02782852390961295
72,64,MPI DT,0.0011782,0.0008295999999999999,0.015107791546426755,0.02049180327868852,0.020983043814481604,0.028460837887067388
73,64,MPI DT,0.0011784,0.0008356,0.01510522742701969,0.020344662517951164,0.020692092365780398,0.027869400709522145
74,64,MPI DT,0.0012176,0.000983,0.014618922470433641,0.017293997965412,0.019755300635721135,0.023370267520827024
75,64,MPI DT,0.0014118,0.001021,0.012608018132880013,0.016650342801175312,0.01681069084384002,0.02220045706823375
76,64,MPI DT,0.0011118,0.0009336,0.016010073754272353,0.018209083119108817,0.02106588651877941,0.023959319893564233
77,64,MPI DT,0.001168,0.0008696000000000001,0.015239726027397262,0.01954921803127874,0.01979185198363281,0.025388594845816542
78,64,MPI DT,0.0014724,0.0007313999999999999,0.012089106221135562,0.02324309543341536,0.015498854129660978,0.02979884029925046
79,64,MPI DT,0.0014921999999999995,0.0009766,0.011928695885270077,0.01740733155846815,0.015099615044645668,0.022034596909453353
80,64,MPI DT,0.0015454000000000002,0.0010358,0.01151805357836159,0.016412434832979335,0.014397566972951989,0.020515543541224167
81,64,MPI DT,0.0011747999999999995,0.0008671999999999999,0.01515151515151516,0.019603321033210327,0.01870557426112983,0.024201630905197936
82,64,MPI DT,0.0037088,0.0009125999999999998,0.00479939603106126,0.01862809555117247,0.005852921989099098,0.02271718969655179
83,64,MPI DT,0.0010142,0.0009536,0.017550778939065276,0.017827181208053683,0.021145516794054547,0.021478531575968293
84,64,MPI DT,0.0034476,0.0029431999999999995,0.005163011950342268,0.005776026094047294,0.00614644279802651,0.006876221540532493
85,64,MPI DT,0.0020399999999999997,0.0009866,0.008725490196078434,0.01723089397932292,0.010265282583621686,0.020271639975674022
86,64,MPI DT,0.001994,0.0010014,0.00892678034102307,0.01697623327341721,0.0103799771407245,0.019739806131880477
87,64,MPI DT,0.0016208,0.0010738000000000002,0.010982230997038501,0.015831626001117517,0.012623254019584484,0.018197271265652317
88,64,MPI DT,0.00112,0.0010332000000000002,0.015892857142857146,0.01645373596593108,0.01806006493506494,0.01869742723401259
89,64,MPI DT,0.005995599999999999,0.0061382,0.002968843818800454,0.0027695415594148113,0.0033357795716859036,0.003111844448780687
90,64,MPI DT,0.0014062,0.001158,0.012658227848101267,0.014680483592400685,0.01406469760900141,0.01631164843600076
91,64,MPI DT,0.0032208,0.0034720000000000003,0.005526577247888725,0.004896313364055297,0.00607316181086673,0.005380564136324503
92,64,MPI DT,0.015972999999999998,0.013478600000000002,0.0011143805171226447,0.0012612585876871478,0.0012112831707854835,0.0013709332474860303
93,64,MPI DT,0.0138386,0.011197000000000002,0.0012862572803607304,0.0015182638206662489,0.0013830723444739036,0.0016325417426518807
94,64,MPI DT,0.009379,0.0061598,0.0018978569143831966,0.0027598298646059924,0.0020189967174289326,0.0029359892176659495
95,64,MPI DT,0.013546200000000001,0.013661799999999998,0.001314021644446413,0.0012443455474388438,0.0013831806783646454,0.0013098374183566778
96,64,MPI DT,0.0166318,0.013556800000000004,0.001070238939862192,0.0012539832408828033,0.0011148322290231167,0.0013062325425862533
1,128,SEQ,6.04e-05,5.460000000000001e-05,,,,
1,128,OMP,0.00011359999999999997,9.120000000000001e-05,0.5316901408450705,0.5986842105263159,53.16901408450705,59.86842105263159
2,128,OMP,0.0001882,0.00013619999999999998,0.32093517534537724,0.40088105726872264,16.046758767268862,20.044052863436132
3,128,OMP,0.00024819999999999996,0.00012419999999999998,0.24335213537469785,0.4396135265700485,8.111737845823262,14.653784219001617
4,128,OMP,0.00018659999999999998,0.00012020000000000002,0.3236870310825295,0.4542429284525791,8.092175777063238,11.356073211314477
5,128,OMP,0.00017680000000000001,8.540000000000002e-05,0.34162895927601805,0.639344262295082,6.832579185520362,12.786885245901642
6,128,OMP,0.00021740000000000005,9.08e-05,0.2778288868445261,0.6013215859030838,4.630481447408768,10.022026431718063
7,128,OMP,0.0002216,8.46e-05,0.27256317689530685,0.645390070921986,3.893759669932955,9.219858156028371
8,128,OMP,0.00020340000000000004,9.32e-05,0.29695181907571283,0.5858369098712447,3.7118977384464102,7.322961373390559
9,128,OMP,0.00024300000000000002,8.200000000000001e-05,0.24855967078189298,0.6658536585365854,2.761774119798811,7.398373983739838
10,128,OMP,0.0002816,6.979999999999999e-05,0.21448863636363635,0.7822349570200576,2.1448863636363633,7.8223495702005765
11,128,OMP,0.0002862,7.7e-05,0.21104122990915442,0.7090909090909092,1.9185566355377672,6.446280991735538
12,128,OMP,0.0003058,8.660000000000002e-05,0.197514715500327,0.6304849884526559,1.6459559625027251,5.254041570438799
13,128,OMP,0.00034679999999999997,7.179999999999997e-05,0.17416378316032297,0.760445682451254,1.3397214089255614,5.849582172701954
14,128,OMP,0.0004104,7.72e-05,0.14717348927875243,0.7072538860103628,1.051239209133946,5.051813471502591
15,128,OMP,0.0004216,7.280000000000001e-05,0.1432637571157495,0.7500000000000001,0.9550917141049967,5.000000000000001
16,128,OMP,0.0003142,7.439999999999999e-05,0.19223424570337364,0.7338709677419357,1.2014640356460853,4.586693548387098
17,128,OMP,0.0003798,7.960000000000001e-05,0.1590310689836756,0.6859296482412061,0.9354768763745623,4.0348802837718
18,128,OMP,0.0004358,7.32e-05,0.13859568609453876,0.7459016393442625,0.7699760338585487,4.143897996357014
19,128,OMP,0.000366,7.960000000000001e-05,0.16502732240437157,0.6859296482412061,0.8685648547598503,3.610156043374769
20,128,OMP,0.00048439999999999996,8.620000000000001e-05,0.12469033856317094,0.6334106728538283,0.6234516928158548,3.1670533642691416
21,128,OMP,0.0005372,7.180000000000001e-05,0.11243484735666417,0.7604456824512535,0.5354040350317342,3.6211699164345403
22,128,OMP,0.0005459999999999999,7.360000000000001e-05,0.11062271062271063,0.7418478260869565,0.5028305028305029,3.3720355731225298
23,128,OMP,0.0005176,7.960000000000001e-05,0.11669242658423493,0.6859296482412061,0.5073583764531953,2.982302818440026
24,128,OMP,0.0004434,8.960000000000001e-05,0.13622011727559766,0.6093750000000001,0.5675838219816569,2.5390625000000004
25,128,OMP,0.00046520000000000003,8.259999999999999e-05,0.1298366294067068,0.6610169491525426,0.5193465176268272,2.6440677966101704
26,128,OMP,0.0006563999999999999,7.92e-05,0.09201706276660573,0.6893939393939396,0.3539117798715605,2.6515151515151523
27,128,OMP,0.0005863999999999999,8.779999999999999e-05,0.10300136425648022,0.6218678815489751,0.3814865342832601,2.303214376107315
28,128,OMP,0.0005317999999999999,8.28e-05,0.11357653253102672,0.6594202898550726,0.4056304733250954,2.355072463768116
29,128,OMP,0.0005334000000000001,8.999999999999999e-05,0.11323584551931007,0.6066666666666669,0.3904684328252071,2.0919540229885065
30,128,OMP,0.0006485999999999999,9.2e-05,0.0931236509404872,0.5934782608695653,0.31041216980162406,1.9782608695652177
31,128,OMP,0.0005716,8.14e-05,0.10566829951014695,0.6707616707616709,0.3408654822907966,2.163747325037648
32,128,OMP,0.0007214,9.08e-05,0.08372608816190741,0.6013215859030838,0.26164402550596066,1.8791299559471368
33,128,OMP,0.0006830000000000001,9.159999999999999e-05,0.0884333821376281,0.5960698689956334,0.2679799458716003,1.8062723302897983
34,128,OMP,0.0007034,9.18e-05,0.08586863804378732,0.5947712418300656,0.25255481777584504,1.7493271818531342
35,128,OMP,0.0007245999999999999,0.0001036,0.08335633452939553,0.5270270270270272,0.23816095579827293,1.5057915057915063
36,128,OMP,0.0008500000000000001,9.1e-05,0.07105882352941176,0.6000000000000001,0.19738562091503267,1.666666666666667
37,128,OMP,0.000675,0.0001022,0.08948148148148147,0.5342465753424659,0.2418418418418418,1.4439096630877457
38,128,OMP,0.0008085999999999999,8.900000000000001e-05,0.07469700717289142,0.6134831460674158,0.19657107150760897,1.6144293317563574
39,128,OMP,0.0008089999999999999,9.66e-05,0.0746600741656366,0.5652173913043479,0.1914360876041964,1.4492753623188408
40,128,OMP,0.0007067999999999999,0.000103,0.08545557441992077,0.5300970873786409,0.21363893604980194,1.3252427184466022
41,128,OMP,0.0007247999999999999,9.8e-05,0.08333333333333334,0.5571428571428573,0.20325203252032523,1.3588850174216032
42,128,OMP,0.0008003999999999999,0.0001146,0.07546226886556721,0.47643979057591634,0.179672068727541,1.1343804537521818
43,128,OMP,0.0010036,0.0001034,0.06018333997608608,0.5280464216634431,0.13996125575833973,1.2280149341010305
44,128,OMP,0.0008404000000000003,0.0001078,0.0718705378391242,0.5064935064935066,0.163342131452555,1.1511216056670603
45,128,OMP,0.0007862000000000001,0.0001072,0.07682523530908164,0.5093283582089553,0.17072274513129254,1.1318407960199006
