Threads/Proc,Dim,CheckSym,MatTranspose,Version
3,2048,0.007937,0.025611,OMP
3,2048,0.008668,0.025522,OMP
3,2048,0.007931,0.025665,OMP
3,2048,0.008128,0.026149,OMP
3,2048,0.008142,0.025933,OMP
4,2048,0.006578,0.021338,OMP
4,2048,0.006508,0.021585,OMP
4,2048,0.006719,0.021441,OMP
4,2048,0.006497,0.021279,OMP
4,2048,0.006593,0.021589,OMP
5,2048,0.005546,0.016914,OMP
5,2048,0.005614,0.017759,OMP
5,2048,0.005611,0.018110,OMP
5,2048,0.005459,0.017079,OMP
5,2048,0.005504,0.017675,OMP
6,2048,0.004904,0.015284,OMP
6,2048,0.004986,0.015427,OMP
6,2048,0.004641,0.015337,OMP
6,2048,0.005039,0.015126,OMP
6,2048,0.004917,0.015355,OMP
7,2048,0.004367,0.014224,OMP
7,2048,0.004517,0.014065,OMP
7,2048,0.004533,0.014028,OMP
7,2048,0.003962,0.013915,OMP
7,2048,0.004395,0.013831,OMP
8,2048,0.003853,0.012693,OMP
8,2048,0.004137,0.012925,OMP
8,2048,0.003975,0.012673,OMP
8,2048,0.003810,0.012735,OMP
8,2048,0.004027,0.012673,OMP
9,2048,0.003742,0.012432,OMP
9,2048,0.003817,0.011967,OMP
9,2048,0.003527,0.013403,OMP
9,2048,0.003568,0.011712,OMP
9,2048,0.003920,0.012283,OMP
10,2048,0.003176,0.010964,OMP
10,2048,0.003421,0.011114,OMP
10,2048,0.003458,0.011340,OMP
10,2048,0.003749,0.011233,OMP
10,2048,0.003381,0.011293,OMP
11,2048,0.003295,0.010371,OMP
11,2048,0.003073,0.010407,OMP
11,2048,0.003396,0.010764,OMP
11,2048,0.003174,0.010553,OMP
11,2048,0.003331,0.011169,OMP
12,2048,0.002944,0.010378,OMP
12,2048,0.003126,0.010811,OMP
12,2048,0.003177,0.010062,OMP
12,2048,0.003387,0.011263,OMP
12,2048,0.003006,0.009974,OMP
13,2048,0.003377,0.010095,OMP
13,2048,0.002872,0.009653,OMP
13,2048,0.002981,0.011890,OMP
13,2048,0.002769,0.009808,OMP
13,2048,0.003169,0.009469,OMP
14,2048,0.002898,0.009339,OMP
14,2048,0.002923,0.009329,OMP
14,2048,0.002808,0.009228,OMP
14,2048,0.003066,0.010102,OMP
14,2048,0.002823,0.009333,OMP
15,2048,0.002771,0.010037,OMP
15,2048,0.002702,0.008954,OMP
15,2048,0.002848,0.009275,OMP
15,2048,0.002764,0.009138,OMP
15,2048,0.002762,0.009049,OMP
16,2048,0.002855,0.009095,OMP
16,2048,0.002920,0.008797,OMP
16,2048,0.002447,0.008752,OMP
16,2048,0.002817,0.009906,OMP
16,2048,0.002520,0.008661,OMP
17,2048,0.002621,0.008535,OMP
17,2048,0.002501,0.008777,OMP
17,2048,0.002346,0.008520,OMP
17,2048,0.002342,0.008668,OMP
17,2048,0.002477,0.008607,OMP
18,2048,0.002477,0.008667,OMP
18,2048,0.002508,0.008346,OMP
18,2048,0.002471,0.008539,OMP
18,2048,0.002311,0.008363,OMP
18,2048,0.002637,0.008478,OMP
19,2048,0.002379,0.008474,OMP
19,2048,0.002291,0.008214,OMP
19,2048,0.002530,0.008236,OMP
19,2048,0.002248,0.008147,OMP
19,2048,0.002537,0.008424,OMP
20,2048,0.002344,0.008007,OMP
20,2048,0.002278,0.008202,OMP
20,2048,0.002285,0.008180,OMP
20,2048,0.002618,0.008252,OMP
20,2048,0.002241,0.008057,OMP
21,2048,0.002245,0.007879,OMP
21,2048,0.002360,0.007815,OMP
21,2048,0.002324,0.008106,OMP
21,2048,0.002282,0.008328,OMP
21,2048,0.002304,0.008014,OMP
22,2048,0.002378,0.007952,OMP
22,2048,0.002242,0.007685,OMP
22,2048,0.002194,0.007918,OMP
22,2048,0.002208,0.007828,OMP
22,2048,0.002293,0.008126,OMP
23,2048,0.002183,0.007921,OMP
23,2048,0.002330,0.007706,OMP
23,2048,0.002334,0.008001,OMP
23,2048,0.002326,0.007638,OMP
23,2048,0.002262,0.007824,OMP
24,2048,0.002156,0.007548,OMP
24,2048,0.002268,0.007727,OMP
24,2048,0.002186,0.007666,OMP
24,2048,0.002380,0.007773,OMP
24,2048,0.002218,0.007481,OMP
25,2048,0.002146,0.007169,OMP
25,2048,0.002131,0.007794,OMP
25,2048,0.002202,0.007319,OMP
25,2048,0.002152,0.007626,OMP
25,2048,0.002327,0.007693,OMP
26,2048,0.002216,0.007520,OMP
26,2048,0.002338,0.007480,OMP
26,2048,0.002245,0.007475,OMP
26,2048,0.002112,0.007652,OMP
26,2048,0.002080,0.007225,OMP
27,2048,0.002156,0.007359,OMP
27,2048,0.002206,0.007674,OMP
27,2048,0.002156,0.007321,OMP
27,2048,0.002167,0.007149,OMP
27,2048,0.002135,0.007439,OMP
28,2048,0.002115,0.006951,OMP
28,2048,0.002146,0.006954,OMP
28,2048,0.002101,0.006983,OMP
28,2048,0.002178,0.007474,OMP
28,2048,0.002189,0.007184,OMP
29,2048,0.002232,0.007231,OMP
29,2048,0.002155,0.007236,OMP
29,2048,0.002163,0.007263,OMP
29,2048,0.002175,0.007083,OMP
29,2048,0.002191,0.007319,OMP
30,2048,0.002232,0.007161,OMP
30,2048,0.002161,0.007345,OMP
30,2048,0.002173,0.007174,OMP
30,2048,0.002092,0.007024,OMP
30,2048,0.002131,0.007188,OMP
31,2048,0.002201,0.006790,OMP
31,2048,0.002174,0.006628,OMP
31,2048,0.002214,0.006911,OMP
31,2048,0.002049,0.006930,OMP
31,2048,0.002091,0.006818,OMP
32,2048,0.002115,0.007325,OMP
32,2048,0.002113,0.007260,OMP
32,2048,0.002163,0.007082,OMP
32,2048,0.002142,0.006760,OMP
32,2048,0.002766,0.007278,OMP
33,2048,0.002152,0.007110,OMP
33,2048,0.003090,0.007118,OMP
33,2048,0.002151,0.007511,OMP
33,2048,0.002478,0.007802,OMP
33,2048,0.002113,0.007029,OMP
34,2048,0.002586,0.007234,OMP
34,2048,0.002120,0.006934,OMP
34,2048,0.002716,0.008961,OMP
34,2048,0.002220,0.006962,OMP
34,2048,0.002729,0.006904,OMP
35,2048,0.002196,0.007018,OMP
35,2048,0.002495,0.006756,OMP
35,2048,0.002237,0.006735,OMP
35,2048,0.002768,0.008157,OMP
35,2048,0.002283,0.006945,OMP
36,2048,0.002830,0.006967,OMP
36,2048,0.002178,0.006654,OMP
36,2048,0.002451,0.006845,OMP
36,2048,0.002046,0.007090,OMP
36,2048,0.002687,0.009073,OMP
37,2048,0.002177,0.007371,OMP
37,2048,0.002726,0.007145,OMP
37,2048,0.002293,0.006450,OMP
37,2048,0.002617,0.006959,OMP
37,2048,0.002207,0.006978,OMP
38,2048,0.002697,0.006747,OMP
38,2048,0.002236,0.006750,OMP
38,2048,0.002724,0.007044,OMP
38,2048,0.002356,0.006672,OMP
38,2048,0.003069,0.007014,OMP
39,2048,0.002113,0.006800,OMP
39,2048,0.003086,0.006935,OMP
39,2048,0.002300,0.006765,OMP
39,2048,0.002543,0.006744,OMP
39,2048,0.002181,0.006849,OMP
40,2048,0.002468,0.007049,OMP
40,2048,0.002362,0.006788,OMP
40,2048,0.002559,0.007189,OMP
40,2048,0.002369,0.006383,OMP
40,2048,0.002738,0.006968,OMP
41,2048,0.002335,0.006782,OMP
41,2048,0.002272,0.006763,OMP
41,2048,0.002062,0.006871,OMP
41,2048,0.002155,0.006820,OMP
41,2048,0.002361,0.006725,OMP
42,2048,0.002259,0.006634,OMP
42,2048,0.002310,0.006768,OMP
42,2048,0.002326,0.006719,OMP
42,2048,0.002274,0.006532,OMP
42,2048,0.002216,0.006693,OMP
43,2048,0.001993,0.006735,OMP
43,2048,0.002267,0.006816,OMP
43,2048,0.002299,0.006411,OMP
43,2048,0.002315,0.006492,OMP
43,2048,0.002455,0.006559,OMP
44,2048,0.002355,0.006674,OMP
44,2048,0.002397,0.006574,OMP
44,2048,0.002347,0.006537,OMP
44,2048,0.002379,0.006683,OMP
44,2048,0.002343,0.006826,OMP
45,2048,0.002367,0.006538,OMP
45,2048,0.002248,0.006467,OMP
45,2048,0.002344,0.006681,OMP
45,2048,0.002141,0.006678,OMP
45,2048,0.002385,0.006395,OMP
46,2048,0.002234,0.006778,OMP
46,2048,0.002349,0.006749,OMP
46,2048,0.002563,0.006623,OMP
46,2048,0.002110,0.006648,OMP
46,2048,0.002342,0.006384,OMP
47,2048,0.002173,0.006562,OMP
47,2048,0.002329,0.006475,OMP
47,2048,0.002288,0.006671,OMP
47,2048,0.002448,0.006322,OMP
47,2048,0.002208,0.006824,OMP
48,2048,0.002400,0.006555,OMP
48,2048,0.002167,0.006665,OMP
48,2048,0.002204,0.006853,OMP
48,2048,0.002487,0.006761,OMP
48,2048,0.002476,0.006664,OMP
49,2048,0.002439,0.006491,OMP
49,2048,0.002515,0.006334,OMP
49,2048,0.002501,0.006724,OMP
49,2048,0.002508,0.006433,OMP
49,2048,0.002412,0.006694,OMP
50,2048,0.002403,0.006416,OMP
50,2048,0.002689,0.006470,OMP
50,2048,0.002516,0.006656,OMP
50,2048,0.002430,0.006507,OMP
50,2048,0.002491,0.007248,OMP
51,2048,0.002569,0.006624,OMP
51,2048,0.002505,0.006287,OMP
51,2048,0.002319,0.006398,OMP
51,2048,0.002494,0.006527,OMP
51,2048,0.002543,0.006552,OMP
52,2048,0.002408,0.006460,OMP
52,2048,0.002433,0.006538,OMP
52,2048,0.002471,0.006452,OMP
52,2048,0.002507,0.006521,OMP
52,2048,0.002620,0.006403,OMP
53,2048,0.002556,0.006647,OMP
53,2048,0.002671,0.006191,OMP
53,2048,0.002527,0.006463,OMP
53,2048,0.002672,0.006286,OMP
53,2048,0.002525,0.006636,OMP
54,2048,0.002537,0.006815,OMP
54,2048,0.002509,0.006588,OMP
54,2048,0.002649,0.006275,OMP
54,2048,0.002411,0.006410,OMP
54,2048,0.002512,0.006358,OMP
55,2048,0.002669,0.006338,OMP
55,2048,0.002444,0.006264,OMP
55,2048,0.002538,0.006377,OMP
55,2048,0.002576,0.006353,OMP
55,2048,0.002765,0.006655,OMP
56,2048,0.002642,0.006382,OMP
56,2048,0.002566,0.006256,OMP
56,2048,0.002604,0.006382,OMP
56,2048,0.002635,0.006289,OMP
56,2048,0.002686,0.006599,OMP
57,2048,0.002505,0.006410,OMP
57,2048,0.002539,0.006482,OMP
57,2048,0.002553,0.006662,OMP
57,2048,0.002745,0.006415,OMP
57,2048,0.002775,0.006453,OMP
58,2048,0.002723,0.006210,OMP
58,2048,0.002780,0.006367,OMP
58,2048,0.002583,0.006314,OMP
58,2048,0.002679,0.006557,OMP
58,2048,0.002677,0.006334,OMP
59,2048,0.002745,0.006575,OMP
59,2048,0.002923,0.006371,OMP
59,2048,0.002731,0.006406,OMP
59,2048,0.002853,0.006390,OMP
59,2048,0.002896,0.006430,OMP
60,2048,0.002707,0.006541,OMP
60,2048,0.002621,0.006776,OMP
60,2048,0.002728,0.006407,OMP
60,2048,0.002774,0.006523,OMP
60,2048,0.002869,0.006253,OMP
61,2048,0.002523,0.006528,OMP
61,2048,0.002760,0.006628,OMP
61,2048,0.002697,0.006513,OMP
61,2048,0.002961,0.006312,OMP
61,2048,0.002743,0.006481,OMP
62,2048,0.002719,0.006318,OMP
62,2048,0.002710,0.006635,OMP
62,2048,0.002904,0.006365,OMP
62,2048,0.002804,0.006654,OMP
62,2048,0.003028,0.006595,OMP
63,2048,0.002830,0.006294,OMP
63,2048,0.002858,0.006266,OMP
63,2048,0.002768,0.006335,OMP
63,2048,0.002483,0.006543,OMP
63,2048,0.002961,0.006448,OMP
64,2048,0.002830,0.006299,OMP
64,2048,0.002840,0.006427,OMP
64,2048,0.002931,0.006461,OMP
64,2048,0.002633,0.006778,OMP
64,2048,0.002634,0.006535,OMP
65,2048,0.002793,0.006557,OMP
65,2048,0.002789,0.006602,OMP
65,2048,0.002954,0.006231,OMP
65,2048,0.002621,0.006487,OMP
65,2048,0.002816,0.006246,OMP
66,2048,0.002870,0.006649,OMP
66,2048,0.002803,0.006523,OMP
66,2048,0.002814,0.006924,OMP
66,2048,0.002657,0.006314,OMP
66,2048,0.002639,0.006809,OMP
67,2048,0.002692,0.006366,OMP
67,2048,0.002888,0.007495,OMP
67,2048,0.002973,0.006643,OMP
67,2048,0.002838,0.006261,OMP
67,2048,0.002628,0.006960,OMP
68,2048,0.003018,0.006310,OMP
68,2048,0.002946,0.006905,OMP
68,2048,0.003025,0.006516,OMP
68,2048,0.002912,0.006397,OMP
68,2048,0.002809,0.006427,OMP
69,2048,0.002919,0.006416,OMP
69,2048,0.002816,0.006451,OMP
69,2048,0.002930,0.006150,OMP
69,2048,0.002760,0.006595,OMP
69,2048,0.003037,0.006316,OMP
70,2048,0.002962,0.006693,OMP
70,2048,0.002855,0.006204,OMP
70,2048,0.003028,0.006288,OMP
70,2048,0.003062,0.006507,OMP
70,2048,0.003003,0.006491,OMP
71,2048,0.002892,0.006360,OMP
71,2048,0.002880,0.006338,OMP
71,2048,0.002851,0.006120,OMP
71,2048,0.002929,0.006476,OMP
71,2048,0.002845,0.006519,OMP
72,2048,0.002969,0.006573,OMP
72,2048,0.002920,0.006268,OMP
72,2048,0.002839,0.006448,OMP
72,2048,0.002959,0.006612,OMP
72,2048,0.003128,0.006852,OMP
73,2048,0.002905,0.006501,OMP
73,2048,0.002852,0.006657,OMP
73,2048,0.002815,0.006465,OMP
73,2048,0.002717,0.006996,OMP
73,2048,0.003166,0.006340,OMP
74,2048,0.003069,0.006220,OMP
74,2048,0.003119,0.006417,OMP
74,2048,0.002915,0.006510,OMP
74,2048,0.002966,0.006343,OMP
74,2048,0.002758,0.006433,OMP
75,2048,0.003065,0.006217,OMP
75,2048,0.003094,0.006487,OMP
75,2048,0.003117,0.006437,OMP
75,2048,0.002950,0.006087,OMP
75,2048,0.002956,0.006553,OMP
76,2048,0.003195,0.006312,OMP
76,2048,0.003058,0.006717,OMP
76,2048,0.002811,0.006405,OMP
76,2048,0.003175,0.006300,OMP
76,2048,0.002919,0.006725,OMP
77,2048,0.003232,0.006349,OMP
77,2048,0.002962,0.006433,OMP
77,2048,0.003139,0.006224,OMP
77,2048,0.003017,0.006502,OMP
77,2048,0.003212,0.006199,OMP
78,2048,0.003329,0.006196,OMP
78,2048,0.003103,0.006492,OMP
78,2048,0.003120,0.006431,OMP
78,2048,0.002984,0.006459,OMP
78,2048,0.003144,0.006321,OMP
79,2048,0.002857,0.006825,OMP
79,2048,0.003211,0.006475,OMP
79,2048,0.003121,0.006416,OMP
79,2048,0.003123,0.006424,OMP
79,2048,0.003183,0.006356,OMP
80,2048,0.003280,0.006700,OMP
80,2048,0.003326,0.006227,OMP
80,2048,0.003266,0.006042,OMP
80,2048,0.003263,0.006245,OMP
80,2048,0.003239,0.006731,OMP
81,2048,0.005949,0.006601,OMP
81,2048,0.003160,0.006314,OMP
81,2048,0.003102,0.006471,OMP
81,2048,0.002910,0.006196,OMP
81,2048,0.003110,0.006421,OMP
82,2048,0.003047,0.006306,OMP
82,2048,0.003320,0.006293,OMP
82,2048,0.003185,0.006395,OMP
82,2048,0.003147,0.006447,OMP
82,2048,0.003239,0.006455,OMP
83,2048,0.006294,0.006339,OMP
83,2048,0.003139,0.006155,OMP
83,2048,0.003149,0.006435,OMP
83,2048,0.003280,0.006579,OMP
83,2048,0.003099,0.006321,OMP
84,2048,0.003338,0.006305,OMP
84,2048,0.006167,0.006579,OMP
84,2048,0.003057,0.006417,OMP
84,2048,0.003334,0.006531,OMP
84,2048,0.003347,0.006513,OMP
85,2048,0.010443,0.006648,OMP
85,2048,0.003302,0.006234,OMP
85,2048,0.003356,0.006255,OMP
85,2048,0.003416,0.006491,OMP
85,2048,0.003274,0.006151,OMP
86,2048,0.003512,0.006365,OMP
86,2048,0.003263,0.006177,OMP
86,2048,0.005825,0.006413,OMP
86,2048,0.006064,0.006197,OMP
86,2048,0.003458,0.006306,OMP
87,2048,0.003215,0.006458,OMP
87,2048,0.003064,0.006540,OMP
87,2048,0.003346,0.006364,OMP
87,2048,0.010441,0.006642,OMP
87,2048,0.003168,0.006701,OMP
88,2048,0.010549,0.006457,OMP
88,2048,0.003353,0.006333,OMP
88,2048,0.003550,0.006381,OMP
88,2048,0.003472,0.006540,OMP
88,2048,0.003413,0.006235,OMP
89,2048,0.006305,0.006804,OMP
89,2048,0.003442,0.006259,OMP
89,2048,0.003460,0.006425,OMP
89,2048,0.006148,0.006348,OMP
89,2048,0.003504,0.006439,OMP
90,2048,0.003358,0.006141,OMP
90,2048,0.006229,0.006512,OMP
90,2048,0.006085,0.006247,OMP
90,2048,0.003379,0.006379,OMP
90,2048,0.010656,0.006283,OMP
91,2048,0.006232,0.006638,OMP
91,2048,0.006636,0.006182,OMP
91,2048,0.006205,0.006569,OMP
91,2048,0.010555,0.006313,OMP
91,2048,0.006371,0.006179,OMP
92,2048,0.006370,0.006343,OMP
92,2048,0.010974,0.011410,OMP
92,2048,0.010671,0.016113,OMP
92,2048,0.003497,0.006581,OMP
92,2048,0.006037,0.006233,OMP
93,2048,0.003511,0.006336,OMP
93,2048,0.010966,0.015825,OMP
93,2048,0.011197,0.006807,OMP
93,2048,0.006337,0.006357,OMP
93,2048,0.010845,0.010787,OMP
94,2048,0.010688,0.016225,OMP
94,2048,0.010856,0.015891,OMP
94,2048,0.011182,0.016087,OMP
94,2048,0.010995,0.015915,OMP
94,2048,0.010715,0.006325,OMP
95,2048,0.011143,0.011137,OMP
95,2048,0.011164,0.015927,OMP
95,2048,0.011003,0.011451,OMP
95,2048,0.010914,0.015870,OMP
95,2048,0.010923,0.011905,OMP
96,2048,0.011355,0.006934,OMP
96,2048,0.010852,0.016503,OMP
96,2048,0.011084,0.016290,OMP
96,2048,0.011283,0.015933,OMP
96,2048,0.010951,0.009054,OMP
1,2048,0.030839,0.078413,MPI DT
1,2048,0.027722,0.073282,MPI DT
1,2048,0.027571,0.072993,MPI DT
1,2048,0.027915,0.073385,MPI DT
1,2048,0.027677,0.073364,MPI DT
2,2048,0.024758,0.045346,MPI DT
2,2048,0.025210,0.044387,MPI DT
2,2048,0.024012,0.043916,MPI DT
2,2048,0.021084,0.044481,MPI DT
2,2048,0.023254,0.043942,MPI DT
3,2048,0.024046,0.038675,MPI DT
3,2048,0.024129,0.047223,MPI DT
3,2048,0.024240,0.037952,MPI DT
3,2048,0.025609,0.039798,MPI DT
3,2048,0.027845,0.037600,MPI DT
4,2048,0.022118,0.032213,MPI DT
4,2048,0.024005,0.035945,MPI DT
4,2048,0.022454,0.034546,MPI DT
4,2048,0.026204,0.036071,MPI DT
4,2048,0.019193,0.033218,MPI DT
5,2048,0.025360,0.032990,MPI DT
5,2048,0.029476,0.035635,MPI DT
5,2048,0.028613,0.043251,MPI DT
5,2048,0.030500,0.033652,MPI DT
5,2048,0.025871,0.034459,MPI DT
6,2048,0.027858,0.031330,MPI DT
6,2048,0.029272,0.031503,MPI DT
6,2048,0.028208,0.030963,MPI DT
6,2048,0.031635,0.032578,MPI DT
6,2048,0.030436,0.033655,MPI DT
7,2048,0.030692,0.032238,MPI DT
7,2048,0.030109,0.031295,MPI DT
7,2048,0.026232,0.030838,MPI DT
7,2048,0.032613,0.029573,MPI DT
7,2048,0.031620,0.037090,MPI DT
8,2048,0.027573,0.030019,MPI DT
8,2048,0.027436,0.026942,MPI DT
8,2048,0.027381,0.030809,MPI DT
8,2048,0.027880,0.030005,MPI DT
8,2048,0.031359,0.030615,MPI DT
9,2048,0.028081,0.030486,MPI DT
9,2048,0.029281,0.032707,MPI DT
9,2048,0.028600,0.031640,MPI DT
9,2048,0.031036,0.031579,MPI DT
9,2048,0.029735,0.031729,MPI DT
10,2048,0.031367,0.028052,MPI DT
10,2048,0.030768,0.031492,MPI DT
10,2048,0.029176,0.033897,MPI DT
10,2048,0.030305,0.030832,MPI DT
10,2048,0.029598,0.030368,MPI DT
11,2048,0.030352,0.029115,MPI DT
11,2048,0.030684,0.030370,MPI DT
11,2048,0.031360,0.031118,MPI DT
11,2048,0.029404,0.030958,MPI DT
11,2048,0.030953,0.031497,MPI DT
12,2048,0.031167,0.029507,MPI DT
12,2048,0.031127,0.030755,MPI DT
12,2048,0.030852,0.033240,MPI DT
12,2048,0.030697,0.031185,MPI DT
12,2048,0.029644,0.030805,MPI DT
13,2048,0.030035,0.029823,MPI DT
13,2048,0.032529,0.030173,MPI DT
13,2048,0.031610,0.030955,MPI DT
13,2048,0.030670,0.029489,MPI DT
13,2048,0.029576,0.028505,MPI DT
14,2048,0.032721,0.030170,MPI DT
14,2048,0.031256,0.033516,MPI DT
14,2048,0.029506,0.031074,MPI DT
14,2048,0.031811,0.030126,MPI DT
14,2048,0.031202,0.030212,MPI DT
15,2048,0.030527,0.029764,MPI DT
15,2048,0.030936,0.030018,MPI DT
15,2048,0.031609,0.029218,MPI DT
15,2048,0.031217,0.029349,MPI DT
15,2048,0.032659,0.030759,MPI DT
16,2048,0.031071,0.030942,MPI DT
16,2048,0.030745,0.029633,MPI DT
16,2048,0.031430,0.029883,MPI DT
16,2048,0.031213,0.030127,MPI DT
16,2048,0.032773,0.027320,MPI DT
17,2048,0.032637,0.031256,MPI DT
17,2048,0.031853,0.030336,MPI DT
17,2048,0.033671,0.031265,MPI DT
17,2048,0.032418,0.030908,MPI DT
17,2048,0.033714,0.028223,MPI DT
18,2048,0.034446,0.032126,MPI DT
18,2048,0.032995,0.031244,MPI DT
18,2048,0.033151,0.028422,MPI DT
18,2048,0.031627,0.030730,MPI DT
18,2048,0.034404,0.027384,MPI DT
19,2048,0.031765,0.030229,MPI DT
19,2048,0.034507,0.027846,MPI DT
19,2048,0.033075,0.033420,MPI DT
19,2048,0.033259,0.032628,MPI DT
19,2048,0.032985,0.031642,MPI DT
20,2048,0.034536,0.033772,MPI DT
20,2048,0.032048,0.031500,MPI DT
20,2048,0.032389,0.029032,MPI DT
20,2048,0.031687,0.031560,MPI DT
20,2048,0.033520,0.029350,MPI DT
21,2048,0.032516,0.032138,MPI DT
21,2048,0.033579,0.032692,MPI DT
21,2048,0.032320,0.030997,MPI DT
21,2048,0.033493,0.032711,MPI DT
21,2048,0.032837,0.031783,MPI DT
22,2048,0.032081,0.027721,MPI DT
22,2048,0.033784,0.032194,MPI DT
22,2048,0.031552,0.031782,MPI DT
22,2048,0.031880,0.030722,MPI DT
22,2048,0.032640,0.033119,MPI DT
23,2048,0.033043,0.033633,MPI DT
23,2048,0.032372,0.033364,MPI DT
23,2048,0.031797,0.032995,MPI DT
23,2048,0.032924,0.032722,MPI DT
23,2048,0.032191,0.031801,MPI DT
24,2048,0.032729,0.031533,MPI DT
24,2048,0.031799,0.034644,MPI DT
24,2048,0.033231,0.032542,MPI DT
24,2048,0.033708,0.034828,MPI DT
24,2048,0.032652,0.033566,MPI DT
25,2048,0.032650,0.028934,MPI DT
25,2048,0.031497,0.028622,MPI DT
25,2048,0.034663,0.033627,MPI DT
25,2048,0.033940,0.033966,MPI DT
25,2048,0.033334,0.028992,MPI DT
26,2048,0.032552,0.033503,MPI DT
26,2048,0.032459,0.032547,MPI DT
26,2048,0.031779,0.028865,MPI DT
26,2048,0.032157,0.033390,MPI DT
26,2048,0.032342,0.033286,MPI DT
27,2048,0.032309,0.033687,MPI DT
27,2048,0.032778,0.035782,MPI DT
27,2048,0.032032,0.034477,MPI DT
27,2048,0.034171,0.033913,MPI DT
27,2048,0.033346,0.032743,MPI DT
28,2048,0.032615,0.034742,MPI DT
28,2048,0.034955,0.033871,MPI DT
28,2048,0.034124,0.034015,MPI DT
28,2048,0.032703,0.035522,MPI DT
28,2048,0.033389,0.035109,MPI DT
29,2048,0.032346,0.036187,MPI DT
29,2048,0.032265,0.034643,MPI DT
29,2048,0.032877,0.034276,MPI DT
29,2048,0.034387,0.034746,MPI DT
29,2048,0.034566,0.035496,MPI DT
30,2048,0.034873,0.034044,MPI DT
30,2048,0.032402,0.034570,MPI DT
30,2048,0.033618,0.035394,MPI DT
30,2048,0.034477,0.033983,MPI DT
30,2048,0.032479,0.035352,MPI DT
31,2048,0.032105,0.030958,MPI DT
31,2048,0.034362,0.036672,MPI DT
31,2048,0.034042,0.034101,MPI DT
31,2048,0.032963,0.036878,MPI DT
31,2048,0.033730,0.035509,MPI DT
32,2048,0.034473,0.037615,MPI DT
32,2048,0.031739,0.035970,MPI DT
32,2048,0.033849,0.035295,MPI DT
32,2048,0.032674,0.035153,MPI DT
32,2048,0.033923,0.036779,MPI DT
33,2048,0.033659,0.038787,MPI DT
33,2048,0.033430,0.037193,MPI DT
33,2048,0.033230,0.035748,MPI DT
33,2048,0.034603,0.036433,MPI DT
33,2048,0.034775,0.035709,MPI DT
34,2048,0.033946,0.036793,MPI DT
34,2048,0.033689,0.034309,MPI DT
34,2048,0.033696,0.036418,MPI DT
34,2048,0.034150,0.036735,MPI DT
34,2048,0.033823,0.035419,MPI DT
35,2048,0.034379,0.036524,MPI DT
35,2048,0.032120,0.034323,MPI DT
35,2048,0.034118,0.037954,MPI DT
35,2048,0.033514,0.037037,MPI DT
35,2048,0.035002,0.037210,MPI DT
36,2048,0.032449,0.037455,MPI DT
36,2048,0.035302,0.038145,MPI DT
36,2048,0.034525,0.040446,MPI DT
36,2048,0.035025,0.038826,MPI DT
36,2048,0.034102,0.037218,MPI DT
37,2048,0.032950,0.036915,MPI DT
37,2048,0.034683,0.038783,MPI DT
37,2048,0.033561,0.037300,MPI DT
37,2048,0.033643,0.037786,MPI DT
37,2048,0.033531,0.038159,MPI DT
38,2048,0.033004,0.038746,MPI DT
38,2048,0.034066,0.037786,MPI DT
38,2048,0.033303,0.037395,MPI DT
38,2048,0.034366,0.040292,MPI DT
38,2048,0.032765,0.039473,MPI DT
39,2048,0.033180,0.038090,MPI DT
39,2048,0.031392,0.038728,MPI DT
39,2048,0.031477,0.036347,MPI DT
39,2048,0.032645,0.038882,MPI DT
39,2048,0.033238,0.037959,MPI DT
40,2048,0.032580,0.038664,MPI DT
40,2048,0.034200,0.037606,MPI DT
40,2048,0.033177,0.037218,MPI DT
40,2048,0.034187,0.038973,MPI DT
40,2048,0.033453,0.037464,MPI DT
41,2048,0.032897,0.038128,MPI DT
41,2048,0.033249,0.038712,MPI DT
41,2048,0.032618,0.039835,MPI DT
41,2048,0.032834,0.039718,MPI DT
41,2048,0.033168,0.039433,MPI DT
42,2048,0.032006,0.036362,MPI DT
42,2048,0.033293,0.040386,MPI DT
42,2048,0.033062,0.041183,MPI DT
42,2048,0.032182,0.039292,MPI DT
42,2048,0.032922,0.041919,MPI DT
43,2048,0.030751,0.036179,MPI DT
43,2048,0.032897,0.042420,MPI DT
43,2048,0.031835,0.039632,MPI DT
43,2048,0.032340,0.040581,MPI DT
43,2048,0.033875,0.041645,MPI DT
44,2048,0.033203,0.041421,MPI DT
44,2048,0.032754,0.041387,MPI DT
44,2048,0.033070,0.040150,MPI DT
44,2048,0.031555,0.039061,MPI DT
44,2048,0.034284,0.042693,MPI DT
45,2048,0.034936,0.043699,MPI DT
45,2048,0.033861,0.041091,MPI DT
45,2048,0.033693,0.039956,MPI DT
45,2048,0.032784,0.040532,MPI DT
45,2048,0.032861,0.041885,MPI DT
46,2048,0.031978,0.040233,MPI DT
46,2048,0.032106,0.040895,MPI DT
46,2048,0.031969,0.040181,MPI DT
46,2048,0.037496,0.048924,MPI DT
46,2048,0.031980,0.040957,MPI DT
47,2048,0.032751,0.043830,MPI DT
47,2048,0.033085,0.042833,MPI DT
47,2048,0.033081,0.040029,MPI DT
47,2048,0.030880,0.041319,MPI DT
47,2048,0.033270,0.044574,MPI DT
48,2048,0.031856,0.040586,MPI DT
48,2048,0.031415,0.041305,MPI DT
48,2048,0.032226,0.041201,MPI DT
48,2048,0.033125,0.044317,MPI DT
48,2048,0.034174,0.045073,MPI DT
